,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,labels
1675,96,642.69,1596.09,1419.08,553.74,2388.09,47.57,521.06,2388.12,8.4509,396,38.72,23.2029,0
1676,97,643.07,1592.41,1406.41,553.18,2388.12,47.7,520.98,2388.13,8.4358,394,38.67,23.2801,0
1677,98,642.58,1596.23,1410.42,553.1,2388.1,47.66,520.78,2388.16,8.4592,392,38.77,23.3479,0
1678,99,642.69,1585.28,1406.1,553.44,2388.07,47.56,521.62,2388.11,8.4109,394,38.81,23.2457,0
1679,100,642.81,1589.04,1406.54,553.69,2388.15,47.6,521.41,2388.12,8.4615,393,38.68,23.3739,0
1680,101,642.93,1593.03,1409.94,553.4,2388.07,47.6,520.92,2388.12,8.4837,395,38.73,23.2988,0
1681,102,642.94,1601.82,1407.38,553.76,2388.15,47.6,521.16,2388.1,8.4173,392,38.68,23.3473,0
1682,103,642.77,1595.71,1397.64,552.27,2388.14,47.73,521.08,2388.06,8.4687,394,38.73,23.2787,0
1683,1,642.49,1582.79,1406.39,553.33,2388.06,47.34,521.49,2388.09,8.3888,392,38.93,23.3545,0
1684,2,642.45,1589.4,1407.82,553.86,2388.09,47.55,521.65,2388.06,8.4531,392,39.06,23.419,0
1685,3,642.12,1583.51,1404.5,554.15,2388.09,47.51,521.11,2388.13,8.4278,393,38.89,23.3391,0
1686,4,642.25,1594.59,1402.7,553.02,2388.09,47.6,521.33,2388.08,8.4263,392,38.96,23.4049,0
1687,5,642.55,1587.31,1410.04,553.71,2388.17,47.63,522.24,2388.17,8.4462,391,38.72,23.2974,0
1688,6,642.58,1594.19,1407.95,553.41,2388.09,47.5,521.61,2388.07,8.4247,393,38.86,23.2225,0
1689,7,642.82,1590.67,1402.14,552.99,2388.11,47.38,522.23,2388.1,8.3972,391,39.03,23.3606,0
1690,8,642.47,1587.74,1406.08,553.69,2388.09,47.53,522.0,2388.07,8.4164,391,38.95,23.3476,0
1691,9,642.01,1588.38,1405.84,554.24,2388.09,47.62,521.62,2388.11,8.3952,392,38.78,23.4616,0
1692,10,643.18,1591.25,1406.23,553.06,2388.12,47.51,521.99,2388.04,8.4202,394,38.77,23.337,0
1693,11,642.55,1590.82,1400.99,554.11,2388.1,47.45,521.61,2388.13,8.4351,393,38.97,23.364,0
1694,12,642.36,1589.27,1410.05,553.64,2388.09,47.47,521.53,2388.13,8.4319,392,39.0,23.3438,0
1695,13,642.21,1588.29,1406.01,553.7,2388.08,47.37,522.29,2388.11,8.4139,393,38.94,23.2937,0
1696,14,642.62,1588.74,1401.06,554.27,2388.13,47.54,521.77,2388.12,8.4254,393,38.94,23.398,0
1697,15,642.3,1588.34,1400.78,554.35,2388.12,47.46,521.78,2388.1,8.4595,392,38.95,23.3865,0
1698,16,642.44,1581.88,1399.45,554.23,2388.09,47.44,521.93,2388.02,8.4146,393,38.87,23.3743,0
1699,17,642.78,1586.08,1410.23,554.13,2388.11,47.37,521.62,2388.09,8.4701,393,39.05,23.2538,0
1700,18,642.3,1589.13,1407.95,553.41,2388.13,47.26,522.07,2388.09,8.4133,392,38.7,23.2755,0
1701,19,642.27,1583.89,1411.03,553.2,2388.1,47.46,521.16,2388.08,8.4146,392,38.76,23.3446,0
1702,20,643.13,1590.15,1403.97,553.85,2388.05,47.48,521.82,2388.1,8.4125,393,39.0,23.3588,0
1703,21,642.62,1592.98,1403.6,553.86,2388.06,47.38,521.72,2388.15,8.4063,391,38.95,23.3367,0
1704,22,642.22,1586.07,1407.38,554.01,2388.06,47.48,521.77,2388.07,8.4341,392,38.82,23.2737,0
1705,23,642.24,1590.82,1405.35,553.49,2388.09,47.35,522.23,2388.07,8.4034,392,39.08,23.4555,0
1706,24,642.47,1588.27,1408.85,553.82,2388.11,47.47,522.08,2388.06,8.4064,393,38.85,23.3697,0
1707,25,642.83,1593.95,1397.92,554.08,2388.07,47.32,521.59,2388.1,8.439,393,38.77,23.3537,0
1708,26,642.06,1588.36,1410.75,553.75,2388.09,47.24,521.96,2388.13,8.4588,392,39.03,23.3219,0
1709,27,642.3,1588.66,1405.11,553.97,2388.11,47.35,521.7,2388.11,8.3801,394,38.79,23.366,0
1710,28,642.26,1591.16,1404.26,553.21,2388.09,47.46,521.35,2388.05,8.4388,392,39.11,23.3276,0
1711,29,642.52,1582.65,1410.27,553.95,2388.06,47.38,521.72,2388.14,8.4725,392,38.89,23.4418,0
1712,30,641.96,1589.92,1405.6,553.19,2388.1,47.39,522.22,2388.03,8.4382,393,38.85,23.3681,0
1713,31,642.94,1589.61,1410.13,553.43,2388.09,47.41,521.6,2388.06,8.4015,392,38.78,23.2588,0
1714,32,642.27,1588.08,1401.04,553.27,2388.11,47.32,521.12,2388.08,8.4159,392,39.01,23.4403,0
1715,33,642.51,1591.54,1403.6,553.17,2388.07,47.51,522.18,2388.11,8.4037,395,38.76,23.3265,0
1716,34,642.67,1584.24,1409.29,553.73,2388.11,47.47,521.62,2388.05,8.4027,393,38.97,23.2854,0
1717,35,642.32,1582.86,1405.35,553.74,2388.04,47.29,521.02,2388.1,8.4377,391,38.88,23.3257,0
1718,36,641.86,1582.33,1402.37,553.73,2388.08,47.5,521.49,2388.1,8.4517,392,38.89,23.3936,0
1719,37,642.76,1588.35,1402.54,553.52,2388.08,47.53,522.22,2388.09,8.4192,392,38.78,23.3092,0
1720,38,642.88,1582.78,1402.97,553.71,2388.09,47.17,521.63,2388.13,8.4103,392,38.83,23.3494,0
1721,39,642.14,1587.12,1399.89,553.92,2388.04,47.09,521.66,2388.14,8.4382,391,38.81,23.3247,0
1722,40,642.42,1588.03,1404.93,553.15,2388.09,47.43,522.03,2388.09,8.429,392,38.88,23.2896,0
1723,41,642.01,1581.53,1406.35,553.03,2388.06,47.48,521.73,2388.15,8.4091,392,39.0,23.2042,0
1724,42,642.8,1586.86,1401.43,554.16,2388.15,47.45,521.57,2388.04,8.4185,391,38.82,23.2827,0
1725,43,642.32,1588.35,1397.6,553.42,2388.08,47.4,521.74,2388.1,8.4469,394,38.85,23.3865,0
1726,44,642.77,1585.53,1409.63,553.69,2388.08,47.35,521.54,2388.05,8.413,392,38.85,23.3687,0
1727,45,642.05,1583.84,1397.08,554.17,2388.04,47.43,521.34,2388.09,8.4292,393,39.0,23.2816,0
1728,46,642.54,1582.45,1406.43,553.59,2388.13,47.37,521.7,2388.08,8.4359,393,38.9,23.3211,0
1729,47,642.65,1588.41,1406.01,553.55,2388.07,47.43,521.41,2388.07,8.415,392,38.88,23.3385,0
1730,48,642.35,1584.25,1401.29,553.88,2388.1,47.54,521.96,2388.1,8.4329,394,38.9,23.4345,0
1731,49,642.22,1590.53,1399.46,553.07,2388.11,47.55,521.6,2388.1,8.4615,392,38.86,23.4286,0
1732,50,642.21,1586.38,1410.32,553.33,2388.09,47.49,521.51,2388.07,8.4369,393,38.98,23.3355,0
1733,51,642.15,1584.44,1405.51,553.15,2388.12,47.41,521.92,2388.11,8.4159,394,38.97,23.3285,0
1734,52,642.25,1581.55,1411.99,553.83,2388.12,47.39,521.79,2388.12,8.4335,392,39.01,23.3556,0
1735,53,642.56,1588.25,1403.38,553.31,2388.1,47.51,521.66,2388.13,8.456,394,38.9,23.2819,0
1736,54,642.7,1590.81,1408.02,554.26,2388.09,47.51,521.5,2388.15,8.4428,392,38.94,23.2961,0
1737,55,642.87,1585.15,1410.17,553.52,2388.11,47.34,521.61,2388.06,8.4186,393,38.81,23.3489,0
1738,56,642.85,1583.39,1398.97,554.3,2388.1,47.38,520.9,2388.07,8.4382,393,38.91,23.2832,0
1739,57,642.14,1584.64,1399.08,553.59,2388.16,47.51,521.38,2388.02,8.4253,392,38.84,23.2767,0
1740,58,642.44,1585.62,1400.99,554.22,2388.08,47.27,521.66,2388.1,8.41,393,38.93,23.3712,0
1741,59,642.24,1583.66,1398.37,554.15,2388.08,47.32,522.12,2388.11,8.4036,393,38.95,23.4394,0
1742,60,642.49,1587.82,1398.74,553.61,2388.11,47.68,522.25,2388.05,8.4075,393,39.02,23.4036,0
1743,61,642.17,1584.68,1412.73,553.81,2388.12,47.38,521.39,2388.09,8.4354,392,38.82,23.3152,0
1744,62,642.56,1586.76,1407.3,553.82,2388.07,47.3,521.83,2388.11,8.4092,393,38.88,23.3778,0
1745,63,642.36,1585.08,1408.8,554.17,2388.12,47.53,521.41,2388.07,8.4423,393,38.96,23.3921,0
1746,64,642.34,1583.64,1402.36,554.02,2388.07,47.65,522.04,2388.15,8.4449,393,38.79,23.3377,0
1747,65,643.19,1588.49,1398.49,553.12,2388.09,47.48,521.57,2388.11,8.4612,394,38.91,23.3702,0
1748,66,642.33,1593.35,1411.24,553.6,2388.12,47.39,522.03,2388.05,8.4186,391,38.81,23.248,0
1749,67,642.57,1591.56,1399.81,553.58,2388.07,47.49,521.27,2388.07,8.4301,394,38.73,23.2182,0
1750,68,642.16,1593.09,1406.44,553.58,2388.09,47.39,521.7,2388.1,8.3935,391,38.85,23.3338,0
1751,69,642.13,1590.89,1400.7,552.7,2388.09,47.43,521.47,2388.1,8.4032,394,38.87,23.3361,0
1752,70,642.19,1596.27,1410.12,553.22,2388.09,47.51,521.34,2388.08,8.4259,393,38.74,23.3365,0
1753,71,642.41,1591.84,1406.03,553.5,2388.12,47.32,521.55,2388.11,8.4167,395,38.86,23.4003,0
1754,72,642.27,1585.82,1404.58,553.74,2388.08,47.46,521.02,2388.05,8.3961,393,38.84,23.3273,0
1755,73,642.31,1585.53,1406.34,553.61,2388.14,47.54,521.73,2388.07,8.4056,392,38.95,23.4058,0
1756,74,641.96,1583.03,1411.81,554.01,2388.13,47.46,521.29,2388.11,8.4238,393,38.75,23.2291,0
1757,75,642.52,1596.69,1401.79,553.62,2388.12,47.5,521.54,2388.1,8.4408,392,38.9,23.3115,0
1758,76,642.54,1587.32,1401.8,553.92,2388.07,47.35,521.56,2388.1,8.4441,393,38.94,23.4017,0
1759,77,642.65,1585.36,1403.86,553.74,2388.09,47.48,522.08,2388.08,8.4471,394,38.81,23.2953,0
1760,78,642.7,1585.99,1412.83,553.56,2388.15,47.33,521.71,2388.09,8.3725,393,39.02,23.25,0
1761,79,643.07,1595.38,1399.63,553.49,2388.12,47.4,521.24,2388.09,8.4383,392,38.71,23.4322,0
1762,80,642.01,1581.11,1406.34,553.99,2388.1,47.43,521.49,2388.15,8.4069,394,38.76,23.3002,0
1763,81,642.24,1578.06,1407.8,553.82,2388.06,47.48,521.62,2388.09,8.4407,392,38.86,23.2486,0
1764,82,642.47,1586.73,1408.55,553.47,2388.11,47.55,521.54,2388.07,8.4306,391,38.94,23.324,0
1765,83,642.2,1587.66,1407.47,553.63,2388.08,47.45,521.47,2388.08,8.4568,394,38.79,23.4325,0
1766,84,642.66,1579.74,1404.98,554.19,2388.12,47.46,521.15,2388.12,8.4499,391,39.0,23.4351,0
1767,85,642.21,1586.36,1404.39,554.18,2388.1,47.46,521.92,2388.11,8.4523,391,38.93,23.4234,0
1768,86,642.5,1589.6,1402.96,553.68,2388.08,47.73,521.72,2388.14,8.423,394,38.75,23.2811,0
1769,87,642.61,1588.96,1404.78,554.03,2388.08,47.3,521.5,2388.12,8.4065,393,38.71,23.3443,0
1770,88,642.51,1591.08,1404.12,553.18,2388.1,47.46,521.88,2388.02,8.4224,394,39.01,23.3564,0
1771,89,642.27,1586.16,1405.11,554.28,2388.06,47.59,521.58,2388.08,8.4108,392,38.89,23.376,0
1772,90,642.61,1586.69,1404.78,553.52,2388.13,47.49,522.04,2388.12,8.4357,392,38.56,23.3139,0
1773,91,642.56,1587.93,1408.03,553.7,2388.09,47.61,521.81,2388.13,8.4367,393,38.86,23.3484,0
1774,92,642.94,1597.03,1403.74,553.71,2388.12,47.46,521.47,2388.1,8.387,393,38.86,23.3021,0
1775,93,642.72,1581.67,1404.22,554.2,2388.08,47.56,521.35,2388.14,8.4387,392,38.77,23.3674,0
1776,94,643.14,1583.26,1413.77,554.32,2388.12,47.42,521.98,2388.11,8.4679,394,38.71,23.2547,0
1777,95,642.48,1586.8,1404.56,553.86,2388.17,47.59,521.44,2388.14,8.4274,393,38.79,23.2753,0
1778,96,642.73,1585.45,1406.57,553.06,2388.04,47.57,521.51,2388.09,8.4132,392,38.83,23.2786,0
1779,97,642.7,1579.47,1406.2,554.04,2388.13,47.43,521.33,2388.11,8.4356,394,38.86,23.4034,0
1780,98,642.15,1590.41,1406.3,553.61,2388.07,47.55,521.49,2388.12,8.4151,394,39.12,23.2645,0
1781,99,642.65,1588.33,1409.91,554.02,2388.03,47.43,521.01,2388.13,8.4249,394,38.85,23.3592,0
1782,100,642.14,1592.32,1411.12,553.62,2388.08,47.25,521.05,2388.11,8.4294,393,38.86,23.3789,0
1783,101,642.3,1591.62,1406.99,552.33,2388.13,47.38,521.82,2388.09,8.4085,393,38.88,23.3148,0
1784,102,642.28,1583.51,1400.33,553.57,2388.12,47.75,521.79,2388.15,8.4194,393,38.86,23.3121,0
1785,103,642.42,1589.17,1406.82,554.07,2388.15,47.45,521.57,2388.09,8.4158,393,38.83,23.3191,0
1786,104,642.89,1594.86,1415.98,553.94,2388.16,47.78,521.15,2388.09,8.4184,394,38.86,23.2324,0
1787,105,642.09,1577.59,1402.06,553.76,2388.09,47.55,521.35,2388.07,8.4584,392,38.8,23.2979,0
1788,106,642.92,1587.13,1405.65,552.72,2388.1,47.53,521.97,2388.06,8.399,392,38.81,23.4184,0
1789,107,642.37,1597.61,1406.07,553.41,2388.14,47.5,520.87,2388.13,8.4287,392,38.94,23.3769,0
1790,108,642.13,1586.82,1408.85,553.51,2388.08,47.62,521.24,2388.08,8.435,393,39.0,23.2585,0
1791,109,642.41,1589.35,1406.37,553.16,2388.1,47.42,521.06,2388.14,8.4448,394,38.81,23.2582,0
1792,110,642.82,1588.24,1413.36,553.17,2388.07,47.46,521.42,2388.12,8.4227,394,38.79,23.239,0
1793,111,642.46,1595.65,1406.73,553.61,2388.09,47.58,521.33,2388.18,8.4404,393,38.97,23.209,0
1794,112,642.6,1594.58,1408.48,553.64,2388.14,47.5,521.47,2388.06,8.4041,394,38.82,23.3352,0
1795,113,642.73,1588.36,1401.97,552.86,2388.12,47.6,521.65,2388.15,8.4376,392,38.88,23.3066,0
1796,114,642.73,1584.2,1406.73,552.97,2388.08,47.48,521.22,2388.05,8.462,393,38.93,23.2674,0
1797,115,642.32,1593.32,1413.18,554.13,2388.12,47.45,520.56,2388.17,8.4255,393,38.76,23.3739,0
1798,116,642.8,1588.46,1405.17,553.29,2388.14,47.33,521.74,2388.09,8.4301,394,38.82,23.2259,0
1799,117,642.59,1593.17,1409.6,554.07,2388.11,47.59,521.43,2388.08,8.462,392,38.94,23.4066,0
1800,118,642.62,1588.83,1409.01,553.4,2388.07,47.46,521.46,2388.13,8.4376,392,38.92,23.3607,0
1801,119,642.57,1591.46,1404.4,553.61,2388.07,47.51,521.92,2388.08,8.4658,393,38.79,23.3026,0
1802,120,642.2,1592.64,1402.31,553.69,2388.14,47.61,521.77,2388.15,8.409,392,38.84,23.3051,0
1803,121,642.52,1588.06,1405.54,553.12,2388.15,47.48,521.23,2388.1,8.4211,392,38.88,23.2684,0
1804,122,642.68,1590.68,1409.36,553.76,2388.12,47.52,521.41,2388.05,8.4476,393,38.81,23.4313,0
1805,123,642.32,1585.93,1412.55,553.97,2388.1,47.6,521.18,2388.15,8.4304,392,38.67,23.2303,0
1806,124,643.05,1591.33,1410.64,553.89,2388.1,47.53,521.85,2388.09,8.4571,393,38.9,23.2242,0
1807,125,642.75,1581.4,1413.53,553.13,2388.12,47.6,521.12,2388.1,8.422,392,38.77,23.4238,0
1808,126,642.65,1593.74,1409.82,553.28,2388.1,47.56,521.61,2388.1,8.4614,392,38.77,23.3717,0
1809,127,642.37,1593.88,1408.48,553.41,2388.15,47.57,521.48,2388.13,8.4326,393,38.84,23.3333,0
1810,128,642.47,1588.36,1412.99,553.4,2388.15,47.55,521.4,2388.11,8.4527,393,38.79,23.3035,0
1811,129,642.91,1583.91,1404.98,553.56,2388.14,47.49,521.53,2388.07,8.4625,393,38.92,23.3734,0
1812,130,642.19,1588.47,1413.59,552.83,2388.13,47.53,521.98,2388.09,8.4226,393,38.72,23.3154,0
1813,131,642.68,1591.15,1406.51,553.32,2388.07,47.36,521.03,2388.17,8.4025,394,38.86,23.4027,0
1814,132,642.56,1593.09,1399.11,553.64,2388.07,47.48,521.64,2388.05,8.4176,393,38.76,23.4021,0
1815,133,642.7,1590.11,1418.52,553.07,2388.13,47.47,521.36,2388.13,8.3978,393,38.95,23.2815,0
1816,134,643.03,1589.21,1407.5,552.63,2388.15,47.56,521.21,2388.11,8.4206,392,38.83,23.211,0
1817,135,642.67,1590.17,1404.9,553.19,2388.17,47.67,521.32,2388.1,8.4316,392,38.87,23.2737,0
1818,136,642.74,1590.09,1411.49,553.42,2388.08,47.63,521.36,2388.13,8.438,393,38.96,23.237,0
1819,137,643.08,1589.0,1408.33,553.76,2388.09,47.51,521.39,2388.12,8.4538,392,38.96,23.3077,0
1820,138,642.51,1582.82,1409.96,553.57,2388.11,47.53,521.59,2388.17,8.4568,394,38.81,23.3648,0
1821,139,643.05,1591.99,1412.65,554.06,2388.14,47.5,521.54,2388.11,8.4515,392,38.94,23.2827,0
1822,140,642.39,1585.76,1412.58,553.21,2388.08,47.49,521.94,2388.16,8.4199,392,38.71,23.3191,0
1823,141,642.66,1586.32,1413.07,552.94,2388.13,47.58,521.5,2388.1,8.4329,393,38.9,23.3691,0
1824,142,642.23,1588.27,1403.66,553.44,2388.14,47.72,522.11,2388.12,8.3986,393,38.68,23.3772,0
1825,143,642.48,1595.38,1408.39,553.64,2388.13,47.47,521.85,2388.11,8.4461,392,38.81,23.438,0
1826,144,643.23,1590.74,1411.26,553.21,2388.2,47.68,520.64,2388.12,8.4431,393,38.74,23.2936,0
1827,145,642.74,1584.22,1409.66,553.27,2388.09,47.61,520.61,2388.17,8.4633,394,38.67,23.3574,0
1828,146,643.1,1594.27,1409.36,553.19,2388.15,47.5,521.51,2388.08,8.4348,392,38.72,23.2581,0
1829,1,642.17,1592.53,1408.19,553.96,2388.06,47.34,521.82,2388.08,8.4174,393,38.94,23.3292,0
1830,2,642.45,1580.33,1404.22,553.93,2388.12,47.41,522.14,2388.08,8.4014,392,38.99,23.2368,0
1831,3,642.55,1591.06,1402.67,553.08,2388.09,47.47,521.81,2388.05,8.3977,393,38.81,23.3083,0
1832,4,642.84,1588.91,1401.77,553.0,2388.07,47.36,521.77,2388.07,8.4296,392,38.84,23.2735,0
1833,5,642.96,1583.78,1396.89,553.98,2388.05,47.27,522.36,2388.05,8.4066,393,38.91,23.4574,0
1834,6,641.82,1589.07,1406.62,552.92,2388.01,47.45,521.79,2388.06,8.4412,391,38.76,23.3023,0
1835,7,642.18,1587.08,1404.38,553.15,2388.04,47.41,522.11,2388.05,8.452,393,38.77,23.47,0
1836,8,641.72,1585.83,1408.66,554.31,2388.07,47.37,522.44,2388.01,8.4479,391,38.91,23.4515,0
1837,9,642.23,1586.36,1406.68,554.21,2388.07,47.39,522.03,2388.03,8.4223,393,38.85,23.2263,0
1838,10,642.98,1584.46,1400.25,553.22,2388.04,47.28,522.27,2388.06,8.3871,393,39.04,23.3249,0
1839,11,642.21,1583.77,1404.18,553.9,2388.07,47.39,522.05,2388.09,8.4607,391,38.95,23.3278,0
1840,12,642.09,1591.24,1399.96,553.7,2388.02,47.45,521.72,2388.05,8.4515,392,38.95,23.3879,0
1841,13,641.91,1582.53,1399.18,554.58,2388.07,47.4,521.62,2388.04,8.4682,392,38.89,23.4351,0
1842,14,642.5,1579.16,1407.93,553.54,2388.02,47.34,521.85,2388.06,8.428,392,39.04,23.4793,0
1843,15,642.3,1588.11,1405.45,554.23,2388.04,47.47,521.8,2388.09,8.3816,391,38.78,23.4058,0
1844,16,642.58,1583.83,1399.54,553.89,2388.07,47.4,521.52,2388.04,8.4554,393,38.86,23.3292,0
1845,17,642.23,1586.62,1401.24,554.29,2388.06,47.49,521.63,2388.1,8.3999,392,39.0,23.4387,0
1846,18,642.32,1583.55,1403.4,553.54,2387.99,47.41,521.98,2388.01,8.4352,392,38.8,23.3631,0
1847,19,643.07,1582.08,1399.34,553.86,2388.06,47.67,521.6,2388.08,8.4233,392,38.91,23.3685,0
1848,20,642.14,1584.25,1407.26,554.52,2388.09,47.49,521.96,2388.11,8.4013,393,38.9,23.4627,0
1849,21,642.78,1582.08,1406.91,554.37,2388.11,47.47,521.57,2388.06,8.4417,392,38.91,23.2763,0
1850,22,642.46,1586.2,1404.36,553.9,2388.02,47.39,521.88,2388.07,8.4515,394,38.88,23.3534,0
1851,23,642.62,1590.55,1397.13,553.22,2388.08,47.38,521.6,2388.09,8.4302,393,38.89,23.3394,0
1852,24,642.38,1590.34,1408.3,554.29,2388.04,47.34,521.77,2388.06,8.4461,391,38.91,23.2838,0
1853,25,642.36,1576.91,1402.83,554.47,2388.07,47.32,521.98,2388.1,8.4294,393,39.03,23.4074,0
1854,26,642.53,1586.05,1404.33,554.13,2388.1,47.24,521.86,2388.1,8.4174,394,38.86,23.3643,0
1855,27,642.84,1589.28,1403.34,554.22,2388.08,47.34,521.59,2388.1,8.4227,393,38.91,23.3359,0
1856,28,642.23,1586.02,1401.44,553.39,2388.07,47.32,521.85,2388.07,8.4387,394,38.98,23.3104,0
1857,29,642.42,1586.15,1411.66,553.82,2388.04,47.21,522.21,2388.08,8.4671,391,39.0,23.366,0
1858,30,642.6,1584.07,1403.07,553.45,2388.11,47.37,521.83,2388.04,8.4057,392,38.99,23.3035,0
1859,31,642.91,1576.04,1413.53,553.67,2388.09,47.36,522.0,2388.08,8.4252,392,38.79,23.2827,0
1860,32,642.6,1585.54,1406.52,553.22,2388.06,47.36,521.84,2388.05,8.4232,392,38.92,23.4155,0
1861,33,642.25,1585.64,1400.94,554.99,2388.02,47.31,521.58,2388.04,8.4333,392,38.97,23.2642,0
1862,34,642.31,1584.63,1404.34,553.76,2388.06,47.24,521.82,2388.06,8.4341,393,38.81,23.3551,0
1863,35,642.23,1575.78,1398.99,554.04,2388.02,47.46,521.93,2388.0,8.4153,392,38.73,23.3301,0
1864,36,642.47,1586.55,1408.3,552.82,2388.05,47.42,521.43,2388.05,8.4413,394,38.92,23.3322,0
1865,37,642.04,1592.82,1403.35,553.64,2388.08,47.31,521.57,2388.09,8.3861,392,38.83,23.3597,0
1866,38,642.85,1593.85,1404.47,554.04,2388.02,47.45,521.39,2388.06,8.3898,393,38.89,23.1532,0
1867,39,642.92,1591.12,1402.69,553.46,2388.13,47.36,522.17,2388.05,8.4439,392,38.96,23.2696,0
1868,40,642.49,1590.12,1407.75,553.66,2388.06,47.41,521.64,2388.05,8.4517,391,39.03,23.3986,0
1869,41,642.76,1590.55,1404.66,554.11,2388.02,47.34,521.99,2388.04,8.4299,393,38.89,23.3346,0
1870,42,642.2,1591.84,1405.41,554.06,2388.06,47.44,522.12,2388.06,8.4279,392,38.85,23.3529,0
1871,43,642.39,1587.29,1402.64,554.51,2388.08,47.36,522.14,2388.06,8.4419,393,38.78,23.3504,0
1872,44,643.07,1586.51,1404.49,553.67,2388.02,47.47,522.03,2388.08,8.4532,392,38.76,23.268,0
1873,45,642.51,1584.62,1401.16,553.81,2388.06,47.51,521.76,2388.09,8.4221,394,38.96,23.4288,0
1874,46,641.89,1592.13,1397.91,553.73,2388.08,47.53,521.8,2388.07,8.4229,393,38.94,23.2966,0
1875,47,642.91,1589.77,1408.75,552.86,2388.08,47.47,521.67,2388.06,8.4096,394,38.94,23.2845,0
1876,48,642.09,1593.32,1401.52,553.84,2388.06,47.35,521.71,2388.11,8.4409,393,38.91,23.4375,0
1877,49,642.75,1589.97,1402.11,553.83,2388.04,47.62,521.77,2388.09,8.451,392,39.04,23.2631,0
1878,50,643.09,1583.3,1399.67,554.01,2388.04,47.48,521.8,2388.02,8.4276,395,39.12,23.3474,0
1879,51,642.45,1581.44,1407.14,554.07,2388.05,47.27,521.91,2388.05,8.386,391,38.9,23.4317,0
1880,52,642.9,1589.97,1411.01,554.24,2388.07,47.5,521.16,2388.05,8.4679,392,38.63,23.448,0
1881,53,642.57,1587.71,1403.06,553.58,2388.06,47.42,521.98,2388.05,8.4274,392,38.95,23.4427,0
1882,54,642.51,1594.78,1404.47,553.67,2388.07,47.48,521.53,2388.05,8.4362,392,39.08,23.3481,0
1883,55,642.32,1584.06,1409.98,553.85,2388.08,47.39,521.67,2388.03,8.4396,393,38.91,23.2789,0
1884,56,642.2,1583.43,1403.58,554.09,2388.03,47.42,522.14,2388.1,8.4193,393,38.89,23.3276,0
1885,57,642.5,1585.83,1408.23,554.36,2388.08,47.45,521.71,2388.06,8.422,393,38.79,23.3312,0
1886,58,642.39,1581.87,1403.85,554.09,2388.08,47.33,521.93,2388.09,8.4247,393,39.07,23.3593,0
1887,59,642.69,1593.35,1409.97,554.3,2388.02,47.26,521.94,2388.07,8.4218,392,38.78,23.4126,0
1888,60,642.38,1591.1,1401.48,553.7,2388.11,47.41,521.61,2388.09,8.4241,393,38.86,23.3773,0
1889,61,642.59,1591.42,1409.94,554.03,2388.1,47.36,521.06,2388.14,8.397,392,38.96,23.218,0
1890,62,642.76,1582.29,1409.41,554.01,2388.05,47.53,521.5,2388.1,8.4465,393,38.85,23.2804,0
1891,63,643.07,1585.33,1402.0,554.68,2388.03,47.47,521.54,2388.06,8.4081,392,38.77,23.2405,0
1892,64,642.62,1595.0,1406.68,553.45,2388.06,47.55,521.77,2388.08,8.4127,394,38.94,23.3528,0
1893,65,642.27,1588.76,1408.24,553.9,2388.03,47.4,521.63,2388.1,8.4146,393,38.8,23.2691,0
1894,1,642.72,1584.48,1401.36,553.84,2388.12,47.35,522.02,2388.07,8.4079,393,38.79,23.2847,0
1895,2,641.86,1585.77,1402.53,554.27,2388.07,47.48,522.08,2388.09,8.4371,393,38.94,23.4375,0
1896,3,643.0,1589.94,1401.02,553.61,2388.04,47.32,521.75,2388.11,8.4052,392,39.09,23.3131,0
1897,4,642.86,1588.01,1409.54,553.67,2388.05,47.24,522.11,2388.05,8.4272,394,38.97,23.3637,0
1898,5,642.43,1596.84,1407.01,553.76,2388.08,47.65,522.23,2388.08,8.3943,393,38.86,23.2176,0
1899,6,642.61,1588.64,1406.73,553.95,2388.05,47.53,521.72,2388.05,8.4628,392,39.02,23.318,0
1900,7,642.41,1587.43,1407.36,553.63,2388.08,47.18,521.65,2388.09,8.4189,393,38.92,23.252,0
1901,8,642.41,1586.99,1403.42,554.29,2388.06,47.29,521.49,2388.07,8.47,392,38.95,23.353,0
1902,9,642.05,1598.28,1400.23,554.34,2388.04,47.54,522.22,2388.06,8.4147,393,38.85,23.403,0
1903,10,641.73,1587.66,1401.29,554.38,2388.0,47.3,521.55,2388.07,8.4454,392,38.75,23.3707,0
1904,11,642.83,1589.79,1410.21,554.19,2388.11,47.22,522.26,2388.03,8.4513,393,38.9,23.3215,0
1905,12,641.93,1586.22,1398.59,553.68,2388.0,47.31,522.41,2388.1,8.43,391,38.85,23.349,0
1906,13,642.63,1593.13,1398.28,553.18,2388.01,47.32,522.11,2388.04,8.4334,392,38.93,23.3474,0
1907,14,642.5,1588.21,1411.77,553.85,2388.05,47.45,521.98,2388.06,8.4567,391,39.04,23.3249,0
1908,15,642.84,1591.89,1406.07,553.25,2388.06,47.33,521.88,2388.11,8.4123,392,38.88,23.4396,0
1909,16,642.12,1594.25,1412.3,553.75,2388.1,47.42,522.29,2388.01,8.4413,393,38.96,23.393,0
1910,17,642.65,1588.55,1401.62,553.57,2388.03,47.52,522.29,2388.09,8.4214,393,38.69,23.2852,0
